MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearRemod/Add,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,Fence,MoSold,YrSold,SaleType,SaleCondition,SalePrice,logSalePrice,TotalSF,HasAlley,Neighborhood_ord,Conditions_vals,Age,Roof_ord,Bsmt_ord_sum,TotalBath
180,RM,65.1647564469914,1533,4,Lvl,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SLvl,4,5,1970,Gable,CompShg,CemntBd,CmentBd,NA,0.0,3,3,CBlock,4,3,4,6,503.0,27.0,530.0,3,1,992,1.0,1,0,2,1,3,4,Typ,0,BuiltIn,3,1.0,297.0,3,3,112,1,0,0,0,7,2007,WD ,Normal,106500,11.575909653758895,1522.0,0,1.0,1,37,1,48,2.0
160,RM,21.0,1495,4,Lvl,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,4,6,1970,Gable,CompShg,CemntBd,CmentBd,BrkFace,189.0,3,3,CBlock,3,3,1,5,384.0,162.0,546.0,5,1,1092,0.0,1,1,3,1,3,5,Typ,0,NA,0,0.0,0.0,0,0,0,1,0,0,0,5,2007,WD ,Normal,93900,11.44999631476691,1638.0,0,1.0,1,37,1,9,2.0
160,RM,21.0,2001,4,Lvl,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,4,5,1970,Gable,CompShg,CemntBd,CmentBd,BrkFace,80.0,3,3,CBlock,3,3,1,1,0.0,546.0,546.0,2,1,1092,0.0,1,1,3,1,3,6,Typ,0,Attchd,1,1.0,286.0,3,3,0,0,0,0,0,1,2007,WD ,Normal,75000,11.225256725762893,1638.0,0,1.0,1,37,1,9,2.0
180,RM,21.0,1936,4,Lvl,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SFoyer,4,6,1970,Gable,CompShg,CemntBd,CmentBd,NA,0.0,3,3,CBlock,4,3,4,4,131.0,0.0,630.0,4,1,630,1.0,1,0,1,1,3,3,Typ,0,NA,0,0.0,0.0,0,0,0,0,0,0,1,12,2007,WD ,Normal,84500,11.344518647594766,1260.0,0,1.0,1,37,1,48,2.0
160,RM,21.0,1890,4,Lvl,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,4,3,1976,Gable,CompShg,CemntBd,CmentBd,NA,0.0,3,3,CBlock,3,3,1,1,0.0,546.0,546.0,5,1,1092,0.0,1,1,3,1,3,6,Typ,0,Attchd,1,1.0,286.0,3,3,0,0,0,0,1,4,2007,COD,Normal,75190,11.227786821924543,1638.0,0,1.0,1,31,1,9,2.0
80,RL,93.66129032258064,11333,3,Lvl,Corner,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6,5,1976,Gable,CompShg,HdBoard,HdBoard,NA,0.0,3,3,PConc,4,3,4,5,539.0,490.0,1029.0,3,1,1062,1.0,1,0,3,1,3,5,Typ,1,Attchd,2,2.0,539.0,3,3,120,0,0,0,0,5,2007,WD ,Normal,146800,11.896833207128452,2091.0,0,2.0,1,31,1,48,2.0
85,RL,72.0,9129,4,Lvl,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,5,5,1977,Gable,CompShg,Plywood,Plywood,BrkFace,144.0,3,3,PConc,4,3,4,6,923.0,0.0,923.0,3,1,1008,1.0,1,0,1,1,4,4,Typ,1,Attchd,3,2.0,678.0,3,3,201,1,0,0,1,7,2007,WD ,Normal,153500,11.941462360646149,1931.0,0,2.0,1,30,1,48,2.0
80,RL,93.66129032258064,15957,3,Low,Corner,Mod,Mitchel,Norm,Norm,1Fam,SLvl,6,6,1977,Gable,CompShg,HdBoard,Plywood,NA,0.0,3,3,PConc,4,3,5,6,1148.0,96.0,1244.0,3,1,1356,2.0,2,0,3,1,3,6,Typ,1,Attchd,3,2.0,528.0,3,3,1424,0,0,0,1,9,2007,WD ,Normal,188000,12.144202560946876,2600.0,0,2.0,1,30,1,60,4.0
60,RL,68.0,8286,3,Lvl,Corner,Gtl,Mitchel,Norm,Norm,1Fam,2Story,5,7,1977,Gable,CompShg,Plywood,Plywood,NA,0.0,3,3,PConc,4,3,1,3,531.0,185.0,716.0,5,1,1432,1.0,1,1,3,1,3,6,Typ,1,Attchd,3,2.0,531.0,3,3,0,1,0,240,1,6,2007,WD ,Normal,157000,11.964007453736912,2148.0,0,2.0,1,30,1,12,3.0
85,RL,50.0,6723,4,Lvl,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,5,7,1971,Gable,CompShg,Wd Sdng,HdBoard,NA,0.0,3,3,CBlock,4,3,4,6,796.0,0.0,796.0,3,1,796,0.0,1,0,2,1,3,5,Typ,0,NA,0,0.0,0.0,0,0,129,0,0,0,1,9,2007,WD ,Normal,138000,11.835016210489899,1592.0,0,2.0,1,36,1,48,2.0
85,RL,54.0,7244,4,Lvl,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,5,7,1970,Gable,CompShg,VinylSd,VinylSd,NA,0.0,3,4,CBlock,4,3,4,5,619.0,149.0,768.0,5,1,768,1.0,1,0,2,1,3,5,Typ,0,Detchd,1,2.0,624.0,3,3,104,0,0,0,0,4,2007,WD ,Normal,129500,11.771443882099637,1536.0,0,2.0,1,37,1,48,2.0
20,RL,69.0,7599,4,Lvl,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,4,6,2006,Gable,CompShg,HdBoard,Plywood,NA,0.0,3,3,CBlock,3,3,1,5,565.0,280.0,845.0,3,1,845,1.0,1,0,2,1,3,4,Typ,0,Detchd,1,2.0,360.0,3,3,0,0,0,0,0,6,2007,WD ,Normal,129500,11.771443882099637,1690.0,0,2.0,1,1,1,9,2.0
20,RL,96.0,11000,2,Lvl,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,6,2003,Gable,CompShg,Plywood,Plywood,NA,0.0,3,3,PConc,4,3,1,2,1090.0,0.0,1090.0,3,1,1178,1.0,1,1,3,1,3,6,Typ,0,Attchd,1,2.0,502.0,3,3,0,1,0,88,1,6,2007,WD ,Normal,135000,11.813037464800539,2268.0,0,2.0,1,4,1,12,3.0
20,RL,76.0,8314,4,Lvl,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,7,1982,Gable,CompShg,HdBoard,ImStucc,NA,0.0,3,3,CBlock,3,3,5,5,546.0,270.0,816.0,3,1,816,0.0,1,0,2,1,3,5,Typ,0,Attchd,1,1.0,264.0,3,3,168,0,0,0,0,6,2007,WD ,Normal,124500,11.732069026983156,1632.0,0,2.0,1,25,1,45,1.0
20,RL,65.0,11625,3,Lvl,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,7,1983,Gable,CompShg,HdBoard,HdBoard,NA,0.0,3,3,CBlock,4,3,1,5,596.0,220.0,816.0,3,1,816,1.0,1,0,2,1,3,4,Typ,0,Attchd,3,1.0,264.0,3,3,330,0,0,0,1,5,2007,WD ,Normal,139000,11.842236406331555,1632.0,0,2.0,1,24,1,12,2.0
20,RL,63.0,10712,4,Lvl,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,5,1992,Gable,CompShg,HdBoard,HdBoard,NA,0.0,3,3,PConc,4,3,3,4,212.0,762.0,974.0,3,1,974,0.0,1,0,3,1,3,5,Typ,0,NA,0,0.0,0.0,0,0,0,1,0,0,1,9,2007,Oth,Abnorml,93500,11.445727410406752,1948.0,0,2.0,1,15,1,36,1.0
20,RL,62.0,10447,4,Lvl,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,6,1984,Gable,CompShg,Plywood,HdBoard,NA,0.0,3,3,CBlock,3,3,1,5,516.0,348.0,864.0,3,1,887,0.0,1,0,3,1,3,5,Typ,0,Attchd,2,1.0,288.0,3,3,140,0,0,0,0,12,2007,WD ,Normal,124500,11.732069026983156,1751.0,0,2.0,1,23,1,9,2.0
20,RL,72.30699774266365,11027,3,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1954,Hip,CompShg,Wd Sdng,Wd Sdng,Stone,28.0,3,3,CBlock,3,3,1,4,468.0,171.0,1178.0,4,1,1293,1.0,2,0,2,1,3,5,Typ,0,Attchd,2,2.0,452.0,3,3,280,0,0,0,0,5,2006,WD ,Normal,149900,11.917730355182513,2471.0,0,1.0,1,52,2,9,3.0
20,RL,85.0,10533,3,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1956,Hip,CompShg,VinylSd,VinylSd,BrkFace,244.0,3,4,CBlock,3,3,1,3,773.0,235.0,1008.0,3,1,1024,1.0,1,0,2,1,4,5,Typ,1,Attchd,1,1.0,313.0,3,3,0,0,0,280,0,8,2006,WD ,Normal,157500,11.967187086434018,2032.0,0,1.0,1,50,2,9,2.0
20,RL,93.66129032258064,11765,3,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1957,Gable,CompShg,Wd Sdng,Wd Sdng,Stone,302.0,3,3,CBlock,3,3,3,3,1127.0,490.0,1617.0,2,1,1797,0.0,1,1,3,1,3,7,Typ,1,Attchd,1,3.0,963.0,3,3,0,0,0,0,0,6,2006,WD ,Normal,169000,12.037659911047468,3414.0,0,1.0,1,49,1,27,2.0
20,RL,90.0,11727,4,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,6,1969,Gable,CompShg,HdBoard,HdBoard,BrkFace,434.0,3,4,CBlock,3,3,3,1,0.0,1851.0,1851.0,4,1,1851,0.0,2,0,3,1,3,8,Typ,1,Attchd,3,2.0,506.0,3,3,0,1,0,0,0,3,2006,WD ,Normal,192100,12.16577655436517,3702.0,0,1.0,1,37,1,27,2.0
60,RL,60.0,8238,3,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1998,Gable,CompShg,VinylSd,VinylSd,NA,0.0,3,3,PConc,3,3,1,6,700.0,113.0,813.0,5,1,1525,1.0,2,1,3,1,3,6,Typ,1,Attchd,3,2.0,400.0,3,3,421,1,0,0,0,5,2006,WD ,Normal,183500,12.119975396053194,2338.0,0,3.0,1,8,1,9,4.0
60,RL,93.66129032258064,13006,3,Lvl,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1997,Gable,CompShg,HdBoard,HdBoard,BrkFace,285.0,3,3,PConc,4,3,1,1,0.0,964.0,964.0,4,1,2236,0.0,2,1,4,1,4,8,Typ,1,BuiltIn,3,2.0,642.0,3,3,0,0,0,0,0,11,2006,WD ,Normal,222000,12.310437165348775,3200.0,0,3.0,1,9,1,12,3.0
60,RL,86.31818181818181,13041,2,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1995,Gable,CompShg,HdBoard,HdBoard,NA,0.0,3,3,PConc,4,3,1,1,0.0,781.0,781.0,4,1,1671,0.0,2,1,3,1,3,7,Typ,1,Attchd,3,2.0,423.0,3,3,0,1,0,0,0,2,2006,WD ,Normal,170000,12.04355959836804,2452.0,0,3.0,1,11,1,12,3.0
60,RL,96.0,13031,2,Lvl,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1996,Gable,CompShg,HdBoard,HdBoard,NA,0.0,3,3,PConc,4,3,1,5,592.0,99.0,691.0,4,1,1498,0.0,2,1,3,1,3,6,Typ,1,Attchd,3,2.0,409.0,3,3,315,1,0,0,0,7,2006,WD ,Normal,187500,12.141539457711714,2189.0,0,3.0,1,10,1,12,3.0
60,RL,54.0,9783,3,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1996,Gable,CompShg,HdBoard,HdBoard,NA,0.0,3,3,PConc,4,3,1,1,0.0,821.0,821.0,4,1,1776,0.0,2,1,3,1,3,7,Typ,1,BuiltIn,3,2.0,443.0,3,3,286,1,0,0,0,5,2006,WD ,Normal,202000,12.216027926866138,2597.0,0,3.0,1,10,1,12,3.0
60,RL,70.0,11207,3,HLS,FR2,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1997,Gable,CompShg,VinylSd,VinylSd,NA,0.0,3,3,PConc,4,3,4,6,714.0,88.0,802.0,4,1,1511,1.0,2,1,3,1,3,8,Typ,1,Attchd,3,2.0,413.0,3,3,95,1,0,0,0,6,2006,WD ,Normal,185000,12.128116509451258,2313.0,0,3.0,1,9,1,48,4.0
60,RL,134.0,19378,3,HLS,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,456.0,4,3,PConc,4,3,3,6,57.0,1335.0,1392.0,5,1,2462,1.0,2,1,4,1,4,9,Typ,1,Attchd,2,2.0,576.0,3,3,239,1,0,0,0,3,2006,New,Partial,320000,12.676079399771027,3854.0,0,3.0,1,0,1,36,4.0
20,RL,50.0,14859,3,HLS,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,27.0,4,3,PConc,4,3,1,1,0.0,1670.0,1670.0,5,1,1670,0.0,2,0,3,1,4,7,Typ,1,Attchd,2,3.0,690.0,3,3,144,1,0,0,0,8,2006,New,Partial,240000,12.388398368982115,3340.0,0,3.0,1,0,2,12,2.0
60,RL,50.0,13128,3,HLS,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,8,5,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,216.0,4,3,PConc,4,3,1,1,0.0,1074.0,1074.0,5,1,2064,0.0,2,1,4,1,4,7,Typ,1,Attchd,3,2.0,527.0,3,3,0,1,0,0,0,1,2006,WD ,Normal,250000,12.429220196836383,3138.0,0,3.0,1,1,1,12,3.0
60,RL,72.0,10463,3,HLS,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,8,5,2005,Gable,CompShg,VinylSd,VinylSd,NA,0.0,4,3,PConc,4,3,1,1,0.0,893.0,893.0,5,1,1801,0.0,2,1,3,1,4,8,Typ,1,Attchd,3,3.0,800.0,3,3,0,1,0,0,0,6,2006,WD ,Normal,239900,12.3879816172226,2694.0,0,3.0,1,1,1,12,3.0
60,RL,42.0,13751,3,HLS,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,248.0,4,3,PConc,4,3,4,6,60.0,1640.0,1700.0,5,1,2212,1.0,2,1,3,1,4,9,Typ,1,Attchd,3,3.0,773.0,3,3,237,1,0,115,0,5,2006,New,Partial,309000,12.6410997921206,3912.0,0,3.0,1,0,1,48,4.0
60,RL,168.0,23257,1,HLS,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2006,Gable,CompShg,VinylSd,VinylSd,NA,0.0,4,3,PConc,5,4,1,1,0.0,868.0,868.0,5,1,2021,0.0,2,1,3,1,4,9,Typ,1,BuiltIn,2,2.0,422.0,3,3,0,1,0,0,0,9,2006,New,Partial,274725,12.52352951631214,2889.0,0,3.0,1,0,1,20,3.0
160,RL,68.0,13108,3,Lvl,Inside,Gtl,StoneBr,Norm,Norm,1Fam,2Story,8,5,1994,Gable,CompShg,CemntBd,CmentBd,NA,0.0,4,3,PConc,4,3,1,1,0.0,2062.0,2062.0,5,1,2687,0.0,2,1,4,1,4,9,Typ,0,Attchd,3,2.0,618.0,3,3,168,1,0,0,0,12,2006,WD ,Normal,270000,12.506180941677357,4749.0,0,4.0,1,12,1,12,3.0
20,RL,72.30699774266365,8076,3,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,6,6,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,112.0,3,3,PConc,4,3,1,6,705.0,455.0,1160.0,4,1,1169,0.0,2,0,3,1,3,6,Typ,1,Attchd,3,2.0,402.0,3,3,0,1,0,144,1,7,2006,WD ,Normal,183500,12.119975396053194,2329.0,0,3.0,1,12,1,12,3.0
60,RL,72.30699774266365,7685,3,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,112.0,3,3,PConc,4,3,1,5,518.0,179.0,697.0,4,1,1501,0.0,2,1,3,1,4,6,Typ,1,Attchd,3,2.0,420.0,3,3,190,1,0,0,0,5,2006,WD ,Normal,165600,12.017336559562407,2198.0,0,3.0,1,12,1,12,3.0
60,RL,63.0,9084,3,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1998,Hip,CompShg,VinylSd,VinylSd,NA,0.0,3,3,PConc,4,3,1,1,0.0,935.0,935.0,4,1,1632,0.0,2,1,3,1,3,8,Typ,1,Attchd,3,2.0,462.0,3,3,0,1,0,0,0,6,2006,WD ,Normal,176500,12.081081821061819,2567.0,0,3.0,1,8,2,12,3.0
120,RL,30.0,3701,3,Lvl,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1987,Gable,CompShg,HdBoard,HdBoard,NA,0.0,3,3,CBlock,4,3,1,1,0.0,1191.0,1191.0,3,1,1204,0.0,2,0,2,1,3,5,Typ,0,Attchd,2,2.0,461.0,3,3,120,1,0,0,0,8,2006,WD ,Normal,130000,11.775297421715827,2395.0,0,4.0,1,19,1,12,2.0
160,RL,44.0,5306,3,Lvl,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,2Story,7,7,1987,Gable,CompShg,HdBoard,HdBoard,NA,0.0,4,4,PConc,4,4,1,6,495.0,354.0,1064.0,4,1,1767,1.0,2,0,2,1,4,5,Typ,1,Attchd,2,2.0,504.0,4,3,441,1,0,0,0,6,2006,WD ,Normal,239000,12.384223015005313,2831.0,0,4.0,1,19,1,16,3.0
120,RL,56.98571428571429,6563,3,Low,CulDSac,Mod,StoneBr,Norm,Norm,1Fam,1Story,8,5,1985,Gable,CompShg,HdBoard,HdBoard,NA,0.0,4,3,PConc,4,3,5,6,1148.0,594.0,1742.0,3,1,1742,1.0,2,0,2,1,4,5,Typ,1,Attchd,2,2.0,564.0,3,3,114,1,234,0,0,12,2006,WD ,Normal,275000,12.524530013005734,3484.0,0,4.0,1,21,1,60,3.0
60,RL,59.0,16023,3,HLS,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,2Story,9,5,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,600.0,4,5,PConc,5,3,5,6,1218.0,180.0,1398.0,5,1,2798,1.0,3,1,3,1,5,11,Typ,1,BuiltIn,3,3.0,670.0,3,3,182,1,0,0,0,3,2006,New,Partial,457347,13.033199868056473,4196.0,0,4.0,1,0,2,75,5.0
60,RL,60.0,18062,3,HLS,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,2Story,10,5,2006,Hip,CompShg,CemntBd,CmentBd,BrkFace,662.0,5,3,PConc,5,3,5,1,0.0,1528.0,1528.0,5,1,3390,0.0,3,1,5,1,5,10,Typ,1,BuiltIn,3,3.0,758.0,3,3,204,1,0,0,0,9,2006,New,Partial,545224,13.208953832485427,4918.0,0,4.0,1,0,2,75,4.0
60,RL,63.0,12292,3,HLS,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,2Story,9,5,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,184.0,4,3,PConc,5,4,5,6,205.0,889.0,1094.0,5,1,2473,0.0,2,1,4,1,4,11,Typ,1,BuiltIn,3,3.0,675.0,3,3,246,1,0,0,0,7,2006,New,Partial,356383,12.783764080192826,3567.0,0,4.0,1,0,2,100,3.0
60,RL,85.0,16056,3,Lvl,Inside,Gtl,StoneBr,Norm,Norm,1Fam,2Story,9,5,2006,Hip,CompShg,CemntBd,CmentBd,Stone,208.0,4,3,PConc,5,3,4,6,240.0,1752.0,1992.0,5,1,2868,0.0,3,1,4,1,5,11,Typ,1,BuiltIn,3,3.0,716.0,3,3,214,1,0,0,0,7,2006,New,Partial,556581,13.229569788348705,4860.0,0,4.0,1,0,2,60,4.0
60,RL,82.0,12438,3,Lvl,Inside,Gtl,StoneBr,Norm,Norm,1Fam,2Story,8,5,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,466.0,5,3,PConc,5,4,1,1,0.0,1234.0,1234.0,5,1,2576,0.0,2,1,4,1,5,10,Typ,1,BuiltIn,3,3.0,666.0,3,3,324,1,0,0,0,7,2006,New,Partial,361919,12.799178471909892,3810.0,0,4.0,1,0,2,20,3.0
60,RL,82.0,16052,3,Lvl,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,2Story,10,5,2006,Hip,CompShg,VinylSd,VinylSd,Stone,734.0,5,3,PConc,5,3,1,6,1206.0,644.0,1850.0,5,1,2698,1.0,2,1,4,1,5,11,Typ,1,Attchd,2,3.0,736.0,3,3,250,0,0,0,0,7,2006,New,Partial,535000,13.190023895035274,4548.0,0,4.0,1,0,2,15,4.0
60,RL,92.0,15922,3,HLS,Corner,Gtl,StoneBr,Norm,Norm,1Fam,2Story,9,5,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,550.0,4,3,PConc,5,3,4,1,0.0,1390.0,1390.0,5,1,2795,0.0,3,1,4,1,5,10,Typ,1,BuiltIn,3,3.0,660.0,3,3,272,1,0,0,0,1,2006,New,Partial,401179,12.902165483378688,4185.0,0,4.0,1,0,2,60,4.0
60,RL,66.0,13682,2,HLS,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,2Story,10,5,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,1031.0,5,3,PConc,5,3,5,1,0.0,1410.0,1410.0,5,1,2945,0.0,3,1,3,1,4,10,Typ,1,BuiltIn,3,3.0,641.0,3,3,192,0,37,0,0,10,2006,New,Partial,438780,12.991755706536901,4355.0,0,4.0,1,0,2,75,4.0
60,RL,96.0,14762,2,Lvl,Corner,Gtl,Gilbert,Feedr,Norm,1Fam,2Story,5,6,1950,Gable,CompShg,Plywood,Plywood,NA,0.0,3,3,Slab,0,0,0,0,0.0,0.0,0.0,4,1,2320,0.0,2,0,2,1,3,7,Typ,1,Attchd,1,2.0,672.0,3,3,120,1,0,0,0,5,2006,WD ,Normal,169000,12.037659911047468,2320.0,0,3.0,1,56,1,0,2.0
120,RL,60.0,8147,4,HLS,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,9,5,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,230.0,4,3,PConc,5,3,5,6,1191.0,523.0,1714.0,5,1,1714,1.0,2,0,2,1,4,7,Typ,1,Attchd,3,2.0,517.0,3,3,156,1,0,0,0,8,2006,WD ,Normal,318000,12.669809806411457,3428.0,0,4.0,1,1,2,75,3.0
20,RL,69.0,11302,3,Lvl,Inside,Gtl,StoneBr,Norm,Norm,1Fam,1Story,8,5,2006,Gable,CompShg,VinylSd,Other,BrkFace,238.0,4,3,PConc,4,3,5,6,1422.0,392.0,1814.0,5,1,1826,1.0,2,0,3,1,4,7,Typ,1,Attchd,3,3.0,758.0,3,3,180,1,0,120,0,8,2006,New,Partial,319000,12.672949516558306,3640.0,0,4.0,1,0,1,60,3.0
20,RL,90.0,18261,3,HLS,Inside,Gtl,StoneBr,Norm,Norm,1Fam,1Story,9,5,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,420.0,5,3,PConc,5,3,5,6,1416.0,494.0,1910.0,5,1,2000,1.0,2,1,3,1,5,8,Typ,1,Attchd,1,3.0,722.0,3,3,351,1,0,123,0,9,2006,WD ,Normal,470000,13.060490101343552,3910.0,0,4.0,1,1,2,75,4.0
20,RL,91.0,14145,4,Lvl,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,7,1998,Gable,CompShg,Wd Sdng,Wd Sdng,NA,0.0,4,3,CBlock,4,3,3,5,213.0,995.0,1208.0,5,1,1621,1.0,2,0,3,1,4,8,Typ,0,Attchd,2,2.0,440.0,3,3,108,1,0,0,0,5,2006,WD ,Normal,202500,12.218500103788143,2829.0,0,2.0,1,8,1,36,3.0
50,RL,93.66129032258064,13837,3,Lvl,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1.5Fin,7,5,1988,Gable,CompShg,HdBoard,HdBoard,BrkFace,178.0,4,4,PConc,4,4,1,6,1002.0,0.0,1204.0,4,1,2183,0.0,2,1,4,1,4,9,Typ,0,Attchd,1,3.0,786.0,3,3,0,0,0,0,0,2,2006,WD ,Normal,229000,12.34148164933907,3387.0,0,2.0,1,18,1,16,3.0
60,RL,93.66129032258064,16659,3,Lvl,Corner,Gtl,NWAmes,PosA,Norm,1Fam,2Story,7,7,1994,Gable,CompShg,Plywood,Plywood,BrkFace,34.0,3,3,CBlock,3,3,1,5,795.0,0.0,795.0,2,1,2263,1.0,2,1,3,1,4,9,Typ,1,Attchd,3,2.0,539.0,3,3,0,1,0,0,0,3,2006,WD ,Normal,235000,12.367345048436391,3058.0,0,2.0,2,12,1,9,4.0
60,RL,72.61538461538461,18800,3,Lvl,FR2,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,5,1976,Gable,CompShg,HdBoard,HdBoard,BrkFace,120.0,3,3,PConc,4,3,3,6,712.0,84.0,796.0,3,1,1574,1.0,2,1,3,1,3,6,Typ,1,Attchd,3,2.0,566.0,3,3,306,1,0,0,0,7,2006,WD ,Normal,190000,12.154784614286667,2370.0,0,2.0,1,30,1,36,4.0
85,RL,87.5,10464,3,Lvl,FR3,Gtl,NWAmes,Norm,Norm,1Fam,SFoyer,6,6,1980,Gable,CompShg,HdBoard,HdBoard,BrkFace,130.0,3,3,CBlock,4,3,4,6,850.0,138.0,988.0,3,1,1102,1.0,1,0,2,1,3,5,Typ,1,Attchd,2,2.0,582.0,3,3,140,1,0,0,0,6,2006,WD ,Normal,169000,12.037659911047468,2090.0,0,2.0,1,26,1,48,2.0
20,RL,80.0,10400,4,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,5,1988,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,102.0,3,3,CBlock,4,3,4,6,929.0,916.0,1845.0,4,1,1872,0.0,2,0,3,1,3,6,Typ,1,Attchd,3,2.0,604.0,3,3,197,1,0,0,0,6,2006,WD ,Normal,241500,12.394628892852941,3717.0,0,2.0,1,18,1,48,3.0
60,RL,81.0,10530,4,Lvl,Inside,Gtl,NWAmes,PosA,Norm,1Fam,2Story,7,5,1978,Gable,CompShg,Plywood,Plywood,BrkFace,68.0,3,3,CBlock,3,3,1,1,0.0,945.0,945.0,3,1,1857,0.0,2,1,4,1,3,8,Typ,1,Attchd,2,2.0,482.0,3,3,400,1,0,0,1,7,2006,WD ,Normal,188900,12.148978347281835,2802.0,0,2.0,2,28,1,9,3.0
20,RL,56.98571428571429,10240,4,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1980,Gable,CompShg,Plywood,Plywood,BrkFace,157.0,3,4,CBlock,4,3,1,4,625.0,0.0,1686.0,3,1,1686,1.0,2,0,3,1,3,7,Typ,1,Attchd,1,2.0,612.0,3,3,384,1,0,0,0,5,2006,WD ,Normal,207500,12.242891437918386,3372.0,0,2.0,1,26,1,12,3.0
